<<<<<<< HEAD
"election_year","State","Date","Candidate","party","days_till_election","id","value"
16327,"2012","OH",2012-10-26,"Pharos Research Group","Obama",49,"D",11
16327,"2012","OH",2012-10-26,"Pharos Research Group","Romney",46,"R",11
16313,"2012","OH",2012-10-23,"Mellman (D-Americans United for Change)","Obama",49,"D",14
16313,"2012","OH",2012-10-23,"Mellman (D-Americans United for Change)","Romney",44,"R",14
16262,"2012","OH",2012-10-28,"Rasmussen","Obama",48,"D",9
16262,"2012","OH",2012-10-28,"Rasmussen","Romney",50,"R",9
16254,"2012","OH",2012-10-27,"Gravis Marketing","Obama",50,"D",10
16254,"2012","OH",2012-10-27,"Gravis Marketing","Romney",49,"R",10
16253,"2012","OH",2012-10-26,"PPP (D)","Obama",51,"D",11
16253,"2012","OH",2012-10-26,"PPP (D)","Romney",47,"R",11
16251,"2012","OH",2012-10-19,"Pharos Research Group","Obama",50,"D",18
16251,"2012","OH",2012-10-19,"Pharos Research Group","Romney",45,"R",18
16234,"2012","OH",2012-10-18,"Ohio Newspaper Organization/University of Cincinnati","Obama",49,"D",19
16234,"2012","OH",2012-10-18,"Ohio Newspaper Organization/University of Cincinnati","Romney",49,"R",19
16211,"2012","OH",2012-10-23,"CNN","Obama",50,"D",14
16211,"2012","OH",2012-10-23,"CNN","Romney",46,"R",14
16208,"2012","OH",2012-10-23,"Purple Strategies","Obama",46,"D",14
16208,"2012","OH",2012-10-23,"Purple Strategies","Romney",44,"R",14
16190,"2012","OH",2012-10-23,"ARG","Obama",49,"D",14
16190,"2012","OH",2012-10-23,"ARG","Romney",47,"R",14
16122,"2012","OH",2012-10-22,"Time","Obama",49,"D",15
16122,"2012","OH",2012-10-22,"Time","Romney",44,"R",15
16121,"2012","OH",2012-10-20,"Lake Research (D-USAction)","Obama",46,"D",17
16121,"2012","OH",2012-10-20,"Lake Research (D-USAction)","Romney",44,"R",17
16100,"2012","OH",2012-10-23,"Rasmussen","Obama",48,"D",14
16100,"2012","OH",2012-10-23,"Rasmussen","Romney",48,"R",14
16098,"2012","OH",2012-10-20,"SurveyUSA","Obama",47,"D",17
16098,"2012","OH",2012-10-20,"SurveyUSA","Romney",44,"R",17
16035,"2012","OH",2012-10-18,"Suffolk","Obama",47,"D",19
16035,"2012","OH",2012-10-18,"Suffolk","Romney",47,"R",19
16033,"2012","OH",2012-10-15,"Pulse Opinion Research/Let Freedom Ring (R)","Obama",46,"D",22
16033,"2012","OH",2012-10-15,"Pulse Opinion Research/Let Freedom Ring (R)","Romney",47,"R",22
16014,"2012","OH",2012-10-17,"Quinnipiac/CBS","Obama",50,"D",20
16014,"2012","OH",2012-10-17,"Quinnipiac/CBS","Romney",45,"R",20
16008,"2012","OH",2012-10-18,"Angus-Reid","Obama",48,"D",19
16008,"2012","OH",2012-10-18,"Angus-Reid","Romney",48,"R",19
15993,"2012","OH",2012-10-18,"PPP (D)","Obama",49,"D",19
15993,"2012","OH",2012-10-18,"PPP (D)","Romney",48,"R",19
15981,"2012","OH",2012-10-18,"Gravis Marketing","Obama",47,"D",19
15981,"2012","OH",2012-10-18,"Gravis Marketing","Romney",47,"R",19
15970,"2012","OH",2012-10-17,"FOX","Obama",46,"D",20
15970,"2012","OH",2012-10-17,"FOX","Romney",43,"R",20
15908,"2012","OH",2012-10-17,"Rasmussen","Obama",49,"D",20
15908,"2012","OH",2012-10-17,"Rasmussen","Romney",48,"R",20
15905,"2012","OH",2012-10-12,"SurveyUSA","Obama",45,"D",25
15905,"2012","OH",2012-10-12,"SurveyUSA","Romney",42,"R",25
15855,"2012","OH",2012-10-04,"YouGov","Obama",50,"D",33
15855,"2012","OH",2012-10-04,"YouGov","Romney",46,"R",33
15762,"2012","OH",2012-10-12,"PPP (D)","Obama",51,"D",25
15762,"2012","OH",2012-10-12,"PPP (D)","Romney",46,"R",25
15726,"2012","OH",2012-10-01,"Pulse Opinion Research/Let Freedom Ring (R)","Obama",50,"D",36
15726,"2012","OH",2012-10-01,"Pulse Opinion Research/Let Freedom Ring (R)","Romney",43,"R",36
15723,"2012","OH",2012-10-08,"Pulse Opinion Research/Let Freedom Ring (R)","Obama",47,"D",29
15723,"2012","OH",2012-10-08,"Pulse Opinion Research/Let Freedom Ring (R)","Romney",46,"R",29
15698,"2012","OH",2012-10-06,"Gravis Marketing","Obama",45,"D",31
15698,"2012","OH",2012-10-06,"Gravis Marketing","Romney",46,"R",31
15697,"2012","OH",2012-10-10,"Rasmussen","Obama",48,"D",27
15697,"2012","OH",2012-10-10,"Rasmussen","Romney",47,"R",27
15678,"2012","OH",2012-10-07,"NBC/WSJ/Marist","Obama",51,"D",30
15678,"2012","OH",2012-10-07,"NBC/WSJ/Marist","Romney",45,"R",30
15642,"2012","OH",2012-10-05,"SurveyUSA","Obama",45,"D",32
15642,"2012","OH",2012-10-05,"SurveyUSA","Romney",44,"R",32
15640,"2012","OH",2012-10-05,"CNN","Obama",51,"D",32
15640,"2012","OH",2012-10-05,"CNN","Romney",47,"R",32
15627,"2012","OH",2012-10-05,"ARG","Obama",47,"D",32
15627,"2012","OH",2012-10-05,"ARG","Romney",48,"R",32
15588,"2012","OH",2012-10-04,"Wenzel Strategies (R-Citizens United)","Obama",47,"D",33
15588,"2012","OH",2012-10-04,"Wenzel Strategies (R-Citizens United)","Romney",48,"R",33
15542,"2012","OH",2012-10-04,"Rasmussen","Obama",50,"D",33
15542,"2012","OH",2012-10-04,"Rasmussen","Romney",49,"R",33
15536,"2012","OH",2012-10-04,"We Ask America","Obama",46,"D",33
15536,"2012","OH",2012-10-04,"We Ask America","Romney",47,"R",33
15482,"2012","OH",2012-09-30,"NBC/WSJ/Marist","Obama",51,"D",37
15482,"2012","OH",2012-09-30,"NBC/WSJ/Marist","Romney",43,"R",37
15418,"2012","OH",2012-09-19,"Columbus Dispatch","Obama",51,"D",48
15418,"2012","OH",2012-09-19,"Columbus Dispatch","Romney",42,"R",48
15417,"2012","OH",2012-09-27,"PPP (D)","Obama",49,"D",40
15417,"2012","OH",2012-09-27,"PPP (D)","Romney",45,"R",40
15395,"2012","OH",2012-09-14,"PPP (D)/NRDC","Obama",50,"D",53
15395,"2012","OH",2012-09-14,"PPP (D)/NRDC","Romney",44,"R",53
15314,"2012","OH",2012-09-18,"Quinnipiac/NYT/CBS","Obama",53,"D",49
15314,"2012","OH",2012-09-18,"Quinnipiac/NYT/CBS","Romney",43,"R",49
15298,"2012","OH",2012-09-21,"Gravis Marketing","Obama",45,"D",46
15298,"2012","OH",2012-09-21,"Gravis Marketing","Romney",44,"R",46
15288,"2012","OH",2012-09-19,"Washington Post","Obama",52,"D",48
15288,"2012","OH",2012-09-19,"Washington Post","Romney",44,"R",48
15247,"2012","OH",2012-09-13,"Ohio Newspaper Organization/University of Cincinnati","Obama",51,"D",54
15247,"2012","OH",2012-09-13,"Ohio Newspaper Organization/University of Cincinnati","Romney",46,"R",54
15201,"2012","OH",2012-09-15,"Purple Strategies","Obama",48,"D",52
15201,"2012","OH",2012-09-15,"Purple Strategies","Romney",44,"R",52
15179,"2012","OH",2012-09-07,"YouGov","Obama",47,"D",60
15179,"2012","OH",2012-09-07,"YouGov","Romney",44,"R",60
15174,"2012","OH",2012-09-13,"Caddell/McLaughlin (R)/Secure America Now","Obama",47,"D",54
15174,"2012","OH",2012-09-13,"Caddell/McLaughlin (R)/Secure America Now","Romney",44,"R",54
15147,"2012","OH",2012-09-16,"FOX","Obama",49,"D",51
15147,"2012","OH",2012-09-16,"FOX","Romney",42,"R",51
15030,"2012","OH",2012-09-09,"NBC/WSJ/Marist","Obama",50,"D",58
15030,"2012","OH",2012-09-09,"NBC/WSJ/Marist","Romney",43,"R",58
15017,"2012","OH",2012-09-12,"Rasmussen","Obama",47,"D",55
15017,"2012","OH",2012-09-12,"Rasmussen","Romney",46,"R",55
15009,"2012","OH",2012-09-10,"ARG","Obama",48,"D",57
15009,"2012","OH",2012-09-10,"ARG","Romney",47,"R",57
14964,"2012","OH",2012-09-07,"Gravis Marketing","Obama",47,"D",60
14964,"2012","OH",2012-09-07,"Gravis Marketing","Romney",43,"R",60
14939,"2012","OH",2012-09-07,"PPP (D)","Obama",50,"D",60
14939,"2012","OH",2012-09-07,"PPP (D)","Romney",45,"R",60
14894,"2012","OH",2012-09-02,"Gravis Marketing","Obama",44,"D",65
14894,"2012","OH",2012-09-02,"Gravis Marketing","Romney",47,"R",65
14834,"2012","OH",2012-08-27,"Gravis Marketing","Obama",45,"D",71
14834,"2012","OH",2012-08-27,"Gravis Marketing","Romney",44,"R",71
14785,"2012","OH",2012-08-15,"Columbus Dispatch","Obama",45,"D",83
14785,"2012","OH",2012-08-15,"Columbus Dispatch","Romney",45,"R",83
14742,"2012","OH",2012-08-16,"The Ohio Poll/University of Cincinnati","Obama",49,"D",82
14742,"2012","OH",2012-08-16,"The Ohio Poll/University of Cincinnati","Romney",46,"R",82
14741,"2012","OH",2012-08-21,"Quinnipiac/NYT/CBS","Obama",50,"D",77
14741,"2012","OH",2012-08-21,"Quinnipiac/NYT/CBS","Romney",44,"R",77
14667,"2012","FL",2012-08-13,"Purple Strategies","Obama",47,"D",85
14667,"2012","FL",2012-08-13,"Purple Strategies","Romney",48,"R",85
14667,"2012","OH",2012-08-13,"Purple Strategies","Obama",44,"D",85
14667,"2012","OH",2012-08-13,"Purple Strategies","Romney",46,"R",85
14651,"2012","OH",2012-08-09,"PPP (D)","Obama",48,"D",89
14651,"2012","OH",2012-08-09,"PPP (D)","Romney",45,"R",89
14648,"2012","OH",2012-08-13,"Rasmussen","Obama",45,"D",85
14648,"2012","OH",2012-08-13,"Rasmussen","Romney",45,"R",85
14520,"2012","OH",2012-07-24,"Quinnipiac/NYT/CBS","Obama",50,"D",105
14520,"2012","OH",2012-07-24,"Quinnipiac/NYT/CBS","Romney",44,"R",105
14492,"2012","OH",2012-07-23,"Magellan (R-Opportunity Ohio)","Obama",45,"D",106
14492,"2012","OH",2012-07-23,"Magellan (R-Opportunity Ohio)","Romney",43,"R",106
14470,"2012","OH",2012-07-24,"We Ask America","Obama",48,"D",105
14470,"2012","OH",2012-07-24,"We Ask America","Romney",40,"R",105
14394,"2012","OH",2012-07-18,"Rasmussen","Obama",47,"D",111
14394,"2012","OH",2012-07-18,"Rasmussen","Romney",45,"R",111
14357,"2012","FL",2012-07-09,"Purple Strategies","Obama",45,"D",120
14357,"2012","FL",2012-07-09,"Purple Strategies","Romney",48,"R",120
14357,"2012","OH",2012-07-09,"Purple Strategies","Obama",48,"D",120
14357,"2012","OH",2012-07-09,"Purple Strategies","Romney",45,"R",120
14322,"2012","OH",2012-06-25,"Garin-Hart-Yang (D-Priorities USA)","Obama",48,"D",134
14322,"2012","OH",2012-06-25,"Garin-Hart-Yang (D-Priorities USA)","Romney",41,"R",134
14188,"2012","OH",2012-06-19,"Quinnipiac","Obama",47,"D",140
14188,"2012","OH",2012-06-19,"Quinnipiac","Romney",38,"R",140
14177,"2012","OH",2012-06-21,"PPP (D)","Obama",47,"D",138
14177,"2012","OH",2012-06-21,"PPP (D)","Romney",44,"R",138
14036,"2012","OH",2012-05-31,"Purple Strategies","Obama",45,"D",159
14036,"2012","OH",2012-05-31,"Purple Strategies","Romney",48,"R",159
13965,"2012","OH",2012-05-29,"Rasmussen","Obama",44,"D",161
13965,"2012","OH",2012-05-29,"Rasmussen","Romney",46,"R",161
13892,"2012","OH",2012-05-17,"NBC/Marist","Obama",48,"D",173
13892,"2012","OH",2012-05-17,"NBC/Marist","Romney",42,"R",173
13724,"2012","OH",2012-05-02,"Quinnipiac","Obama",45,"D",188
13724,"2012","OH",2012-05-02,"Quinnipiac","Romney",44,"R",188
13708,"2012","OH",2012-04-28,"PPP (D)","Obama",50,"D",192
13708,"2012","OH",2012-04-28,"PPP (D)","Romney",43,"R",192
13676,"2012","OH",2012-04-25,"Quinnipiac","Obama",44,"D",195
13676,"2012","OH",2012-04-25,"Quinnipiac","Romney",42,"R",195
13619,"2012","OH",2012-04-19,"Purple Strategies","Obama",49,"D",201
13619,"2012","OH",2012-04-19,"Purple Strategies","Romney",44,"R",201
13578,"2012","OH",2012-04-18,"Rasmussen","Obama",46,"D",202
13578,"2012","OH",2012-04-18,"Rasmussen","Romney",42,"R",202
13571,"2012","OH",2012-04-15,"FOX","Obama",45,"D",205
13571,"2012","OH",2012-04-15,"FOX","Romney",39,"R",205
13371,"2012","OH",2012-03-26,"Rasmussen","Obama",48,"D",225
13371,"2012","OH",2012-03-26,"Rasmussen","Romney",40,"R",225
13369,"2012","OH",2012-03-20,"Quinnipiac","Obama",47,"D",231
13369,"2012","OH",2012-03-20,"Quinnipiac","Romney",41,"R",231
13148,"2012","OH",2012-02-07,"Quinnipiac","Obama",46,"D",273
13148,"2012","OH",2012-02-07,"Quinnipiac","Romney",44,"R",273
13147,"2012","OH",2012-02-11,"FOX","Obama",38,"D",269
13147,"2012","OH",2012-02-11,"FOX","Romney",44,"R",269
13107,"2012","OH",2012-02-29,"NBC/Marist","Obama",50,"D",251
13107,"2012","OH",2012-02-29,"NBC/Marist","Romney",38,"R",251
12834,"2012","OH",2012-02-08,"Rasmussen","Obama",45,"D",272
12834,"2012","OH",2012-02-08,"Rasmussen","Romney",41,"R",272
12696,"2012","OH",2012-01-28,"PPP (D)","Obama",49,"D",283
12696,"2012","OH",2012-01-28,"PPP (D)","Romney",42,"R",283
12544,"2012","OH",2011-10-31,"Quinnipiac","Obama",45,"D",372
12544,"2012","OH",2011-10-31,"Quinnipiac","Romney",42,"R",372
12542,"2012","OH",2011-11-28,"Quinnipiac","Obama",42,"D",344
12542,"2012","OH",2011-11-28,"Quinnipiac","Romney",43,"R",344
12500,"2012","OH",2012-01-09,"Quinnipiac","Obama",44,"D",302
12500,"2012","OH",2012-01-09,"Quinnipiac","Romney",42,"R",302
12092,"2012","OH",2011-11-04,"PPP (D)","Obama",50,"D",368
12092,"2012","OH",2011-11-04,"PPP (D)","Romney",41,"R",368
12028,"2012","OH",2011-10-17,"Quinnipiac","Obama",45,"D",386
12028,"2012","OH",2011-10-17,"Quinnipiac","Romney",41,"R",386
12004,"2012","OH",2011-10-13,"PPP (D)","Obama",46,"D",390
12004,"2012","OH",2011-10-13,"PPP (D)","Romney",46,"R",390
16203,"2012","OK",2012-10-18,"SoonerPoll.com","Obama",33,"D",19
16203,"2012","OK",2012-10-18,"SoonerPoll.com","Romney",58,"R",19
14703,"2012","OK",2012-07-26,"SoonerPoll.com","Obama",29,"D",103
14703,"2012","OK",2012-07-26,"SoonerPoll.com","Romney",58,"R",103
13856,"2012","OK",2012-05-07,"SoonerPoll.com","Obama",27,"D",183
13856,"2012","OK",2012-05-07,"SoonerPoll.com","Romney",62,"R",183
16491,"2012","OR",2012-10-31,"PPP (D)","Obama",52,"D",6
16491,"2012","OR",2012-10-31,"PPP (D)","Romney",46,"R",6
16329,"2012","OR",2012-10-24,"Hoffman Research (R)","Obama",47,"D",13
16329,"2012","OR",2012-10-24,"Hoffman Research (R)","Romney",42,"R",13
16315,"2012","OR",2012-10-25,"Elway/Oregonian","Obama",47,"D",12
16315,"2012","OR",2012-10-25,"Elway/Oregonian","Romney",41,"R",12
15941,"2012","OR",2012-10-16,"SurveyUSA","Obama",49,"D",21
15941,"2012","OR",2012-10-16,"SurveyUSA","Romney",42,"R",21
15097,"2012","OR",2012-09-10,"SurveyUSA","Obama",50,"D",57
15097,"2012","OR",2012-09-10,"SurveyUSA","Romney",41,"R",57
14185,"2012","OR",2012-06-21,"PPP (D)","Obama",50,"D",138
14185,"2012","OR",2012-06-21,"PPP (D)","Romney",42,"R",138
13744,"2012","OR",2012-05-07,"SurveyUSA","Obama",47,"D",183
13744,"2012","OR",2012-05-07,"SurveyUSA","Romney",43,"R",183
13294,"2012","OR",2012-03-14,"SurveyUSA","Obama",50,"D",237
13294,"2012","OR",2012-03-14,"SurveyUSA","Romney",39,"R",237
12646,"2012","OR",2011-11-18,"SurveyUSA","Obama",48,"D",354
12646,"2012","OR",2011-11-18,"SurveyUSA","Romney",40,"R",354
12588,"2012","OR",2011-12-13,"DailyKos.com/PPP (D)","Obama",53,"D",329
12588,"2012","OR",2011-12-13,"DailyKos.com/PPP (D)","Romney",40,"R",329
16660,"2012","PA",2012-11-04,"Gravis Marketing","Obama",49,"D",2
16660,"2012","PA",2012-11-04,"Gravis Marketing","Romney",46,"R",2
16628,"2012","PA",2012-11-02,"Angus-Reid","Obama",51,"D",4
16628,"2012","PA",2012-11-02,"Angus-Reid","Romney",47,"R",4
16604,"2012","PA",2012-10-30,"Pulse Opinion Research/Let Freedom Ring (R)","Obama",49,"D",7
16604,"2012","PA",2012-10-30,"Pulse Opinion Research/Let Freedom Ring (R)","Romney",46,"R",7
16581,"2012","PA",2012-10-31,"YouGov","Obama",52,"D",6
16581,"2012","PA",2012-10-31,"YouGov","Romney",44,"R",6
16559,"2012","PA",2012-11-01,"Muhlenberg","Obama",49,"D",5
16559,"2012","PA",2012-11-01,"Muhlenberg","Romney",46,"R",5
16537,"2012","PA",2012-10-29,"Susquehanna (R)/Pittsburgh Tribune-Review","Obama",47,"D",8
16537,"2012","PA",2012-10-29,"Susquehanna (R)/Pittsburgh Tribune-Review","Romney",47,"R",8
16529,"2012","PA",2012-11-02,"PPP (D)","Obama",52,"D",4
16529,"2012","PA",2012-11-02,"PPP (D)","Romney",46,"R",4
16348,"2012","PA",2012-10-23,"Franklin and Marshall College","Obama",49,"D",14
16348,"2012","PA",2012-10-23,"Franklin and Marshall College","Romney",45,"R",14
16252,"2012","PA",2012-10-19,"Pharos Research Group","Obama",49,"D",18
16252,"2012","PA",2012-10-19,"Pharos Research Group","Romney",46,"R",18
16212,"2012","PA",2012-10-23,"Philadelphia Inquirer/National Research (R)/GSG (D)","Obama",49,"D",14
16212,"2012","PA",2012-10-23,"Philadelphia Inquirer/National Research (R)/GSG (D)","Romney",43,"R",14
16155,"2012","PA",2012-10-24,"Rasmussen","Obama",51,"D",13
16155,"2012","PA",2012-10-24,"Rasmussen","Romney",46,"R",13
16045,"2012","PA",2012-10-21,"Gravis Marketing","Obama",48,"D",16
16045,"2012","PA",2012-10-21,"Gravis Marketing","Romney",45,"R",16
16029,"2012","PA",2012-10-15,"Pulse Opinion Research/Let Freedom Ring (R)","Obama",48,"D",22
16029,"2012","PA",2012-10-15,"Pulse Opinion Research/Let Freedom Ring (R)","Romney",44,"R",22
16018,"2012","PA",2012-10-18,"Angus-Reid","Obama",52,"D",19
16018,"2012","PA",2012-10-18,"Angus-Reid","Romney",42,"R",19
16015,"2012","PA",2012-10-17,"Muhlenberg","Obama",50,"D",20
16015,"2012","PA",2012-10-17,"Muhlenberg","Romney",45,"R",20
15940,"2012","PA",2012-10-11,"Susquehanna (R - Republican State Committee of Pennsylvania)","Obama",45,"D",26
15940,"2012","PA",2012-10-11,"Susquehanna (R - Republican State Committee of Pennsylvania)","Romney",49,"R",26
15858,"2012","PA",2012-10-04,"YouGov","Obama",51,"D",33
15858,"2012","PA",2012-10-04,"YouGov","Romney",44,"R",33
15818,"2012","PA",2012-10-12,"Quinnipiac","Obama",50,"D",25
15818,"2012","PA",2012-10-12,"Quinnipiac","Romney",46,"R",25
15801,"2012","PA",2012-10-12,"PPP (D)","Obama",51,"D",25
15801,"2012","PA",2012-10-12,"PPP (D)","Romney",44,"R",25
15800,"2012","PA",2012-10-10,"Muhlenberg","Obama",49,"D",27
15800,"2012","PA",2012-10-10,"Muhlenberg","Romney",45,"R",27
15703,"2012","PA",2012-10-08,"Pulse Opinion Research/Let Freedom Ring (R)","Obama",47,"D",29
15703,"2012","PA",2012-10-08,"Pulse Opinion Research/Let Freedom Ring (R)","Romney",45,"R",29
15692,"2012","PA",2012-10-04,"Philadelphia Inquirer/National Research (R)/GSG (D)","Obama",50,"D",33
15692,"2012","PA",2012-10-04,"Philadelphia Inquirer/National Research (R)/GSG (D)","Romney",42,"R",33
15654,"2012","PA",2012-10-09,"Rasmussen","Obama",51,"D",28
15654,"2012","PA",2012-10-09,"Rasmussen","Romney",46,"R",28
15617,"2012","PA",2012-10-01,"Siena","Obama",43,"D",36
15617,"2012","PA",2012-10-01,"Siena","Romney",40,"R",36
15599,"2012","PA",2012-10-04,"Susquehanna (R)","Obama",47,"D",33
15599,"2012","PA",2012-10-04,"Susquehanna (R)","Romney",45,"R",33
15398,"2012","PA",2012-09-17,"PPP (D)/NRDC","Obama",52,"D",50
15398,"2012","PA",2012-09-17,"PPP (D)/NRDC","Romney",40,"R",50
15384,"2012","PA",2012-09-22,"Muhlenberg","Obama",49,"D",45
15384,"2012","PA",2012-09-22,"Muhlenberg","Romney",42,"R",45
15323,"2012","PA",2012-09-18,"Franklin and Marshall College","Obama",52,"D",49
15323,"2012","PA",2012-09-18,"Franklin and Marshall College","Romney",43,"R",49
15315,"2012","PA",2012-09-18,"Quinnipiac/NYT/CBS","Obama",54,"D",49
15315,"2012","PA",2012-09-18,"Quinnipiac/NYT/CBS","Romney",42,"R",49
15276,"2012","PA",2012-09-18,"Susquehanna (R)/Tribune-Review","Obama",47,"D",49
15276,"2012","PA",2012-09-18,"Susquehanna (R)/Tribune-Review","Romney",45,"R",49
15264,"2012","PA",2012-09-12,"Mercyhurst University","Obama",48,"D",55
15264,"2012","PA",2012-09-12,"Mercyhurst University","Romney",40,"R",55
15232,"2012","PA",2012-09-19,"Rasmussen","Obama",51,"D",48
15232,"2012","PA",2012-09-19,"Rasmussen","Romney",39,"R",48
15203,"2012","PA",2012-09-15,"Susquehanna (R-Republican State Committee of Pennsylvania)","Obama",48,"D",52
15203,"2012","PA",2012-09-15,"Susquehanna (R-Republican State Committee of Pennsylvania)","Romney",47,"R",52
15180,"2012","PA",2012-09-07,"YouGov","Obama",52,"D",60
15180,"2012","PA",2012-09-07,"YouGov","Romney",43,"R",60
15157,"2012","PA",2012-09-18,"We Ask America","Obama",48,"D",49
15157,"2012","PA",2012-09-18,"We Ask America","Romney",42,"R",49
15114,"2012","PA",2012-09-10,"Muhlenberg","Obama",50,"D",57
15114,"2012","PA",2012-09-10,"Muhlenberg","Romney",41,"R",57
15076,"2012","PA",2012-09-09,"Philadelphia Inquirer/National Research (R)/GSG (D)","Obama",50,"D",58
15076,"2012","PA",2012-09-09,"Philadelphia Inquirer/National Research (R)/GSG (D)","Romney",39,"R",58
14787,"2012","PA",2012-08-21,"Philadelphia Inquirer","Obama",51,"D",77
14787,"2012","PA",2012-08-21,"Philadelphia Inquirer","Romney",42,"R",77
14748,"2012","PA",2012-08-20,"Muhlenberg","Obama",49,"D",78
14748,"2012","PA",2012-08-20,"Muhlenberg","Romney",40,"R",78
14673,"2012","PA",2012-08-07,"Franklin and Marshall College","Obama",47,"D",91
14673,"2012","PA",2012-08-07,"Franklin and Marshall College","Romney",42,"R",91
14521,"2012","PA",2012-07-24,"Quinnipiac/NYT/CBS","Obama",53,"D",105
14521,"2012","PA",2012-07-24,"Quinnipiac/NYT/CBS","Romney",42,"R",105
14494,"2012","PA",2012-07-19,"Susquehanna (R)","Obama",46,"D",110
14494,"2012","PA",2012-07-19,"Susquehanna (R)","Romney",43,"R",110
14444,"2012","PA",2012-07-21,"PPP (D)","Obama",49,"D",108
14444,"2012","PA",2012-07-21,"PPP (D)","Romney",43,"R",108
14401,"2012","PA",2012-07-18,"Rasmussen","Obama",48,"D",111
14401,"2012","PA",2012-07-18,"Rasmussen","Romney",44,"R",111
14323,"2012","PA",2012-06-25,"Garin-Hart-Yang (D-Priorities USA)","Obama",49,"D",134
14323,"2012","PA",2012-06-25,"Garin-Hart-Yang (D-Priorities USA)","Romney",40,"R",134
14295,"2012","PA",2012-07-09,"We Ask America","Obama",47,"D",120
14295,"2012","PA",2012-07-09,"We Ask America","Romney",40,"R",120
14189,"2012","PA",2012-06-19,"Quinnipiac","Obama",45,"D",140
14189,"2012","PA",2012-06-19,"Quinnipiac","Romney",39,"R",140
14067,"2012","PA",2012-06-05,"Quinnipiac","Obama",46,"D",154
14067,"2012","PA",2012-06-05,"Quinnipiac","Romney",40,"R",154
14014,"2012","PA",2012-05-29,"Franklin and Marshall College","Obama",48,"D",161
14014,"2012","PA",2012-05-29,"Franklin and Marshall College","Romney",36,"R",161
13876,"2012","PA",2012-05-21,"Rasmussen","Obama",47,"D",169
13876,"2012","PA",2012-05-21,"Rasmussen","Romney",41,"R",169
13866,"2012","PA",2012-05-17,"PPP (D)","Obama",50,"D",173
13866,"2012","PA",2012-05-17,"PPP (D)","Romney",42,"R",173
13678,"2012","PA",2012-04-25,"Quinnipiac","Obama",47,"D",195
13678,"2012","PA",2012-04-25,"Quinnipiac","Romney",39,"R",195
13591,"2012","PA",2012-03-23,"Muhlenberg","Obama",45,"D",228
13591,"2012","PA",2012-03-23,"Muhlenberg","Romney",40,"R",228
13432,"2012","PA",2012-01-17,"Franklin and Marshall College","Obama",41,"D",294
13432,"2012","PA",2012-01-17,"Franklin and Marshall College","Romney",30,"R",294
13370,"2012","PA",2012-03-20,"Quinnipiac","Obama",45,"D",231
13370,"2012","PA",2012-03-20,"Quinnipiac","Romney",42,"R",231
13252,"2012","PA",2012-03-08,"PPP (D)","Obama",49,"D",243
13252,"2012","PA",2012-03-08,"PPP (D)","Romney",42,"R",243
13251,"2012","PA",2012-03-07,"Quinnipiac","Obama",46,"D",244
13251,"2012","PA",2012-03-07,"Quinnipiac","Romney",40,"R",244
13151,"2012","PA",2012-02-08,"Rasmussen","Obama",45,"D",272
13151,"2012","PA",2012-02-08,"Rasmussen","Romney",44,"R",272
13150,"2012","PA",2012-02-14,"Franklin and Marshall College","Obama",41,"D",266
13150,"2012","PA",2012-02-14,"Franklin and Marshall College","Romney",33,"R",266
13149,"2012","PA",2012-02-15,"Muhlenberg","Obama",48,"D",265
13149,"2012","PA",2012-02-15,"Muhlenberg","Romney",37,"R",265
12835,"2012","PA",2012-02-02,"Susquehanna (R)","Obama",43,"D",278
12835,"2012","PA",2012-02-02,"Susquehanna (R)","Romney",45,"R",278
12552,"2012","PA",2011-10-24,"Franklin and Marshall College","Obama",35,"D",379
12552,"2012","PA",2011-10-24,"Franklin and Marshall College","Romney",26,"R",379
12550,"2012","PA",2011-10-31,"Quinnipiac","Obama",44,"D",372
12550,"2012","PA",2011-10-31,"Quinnipiac","Romney",43,"R",372
12549,"2012","PA",2011-11-10,"SurveyUSA","Obama",44,"D",362
12549,"2012","PA",2011-11-10,"SurveyUSA","Romney",44,"R",362
12548,"2012","PA",2011-11-28,"Quinnipiac","Obama",46,"D",344
12548,"2012","PA",2011-11-28,"Quinnipiac","Romney",43,"R",344
12251,"2012","PA",2011-11-28,"Muhlenberg","Obama",45,"D",344
12251,"2012","PA",2011-11-28,"Muhlenberg","Romney",41,"R",344
12168,"2012","PA",2011-11-17,"PPP (D)","Obama",45,"D",355
12168,"2012","PA",2011-11-17,"PPP (D)","Romney",45,"R",355
11554,"2012","PA",2011-06-30,"PPP (D)","Obama",44,"D",495
11554,"2012","PA",2011-06-30,"PPP (D)","Romney",44,"R",495
11186,"2012","PA",2011-04-07,"PPP (D)","Obama",43,"D",579
11186,"2012","PA",2011-04-07,"PPP (D)","Romney",42,"R",579
10795,"2012","PA",2011-01-03,"PPP (D)","Obama",46,"D",673
10795,"2012","PA",2011-01-03,"PPP (D)","Romney",42,"R",673
16411,"2012","RI",2012-10-24,"Fleming and Associates/WPRI","Obama",54,"D",13
16411,"2012","RI",2012-10-24,"Fleming and Associates/WPRI","Romney",33,"R",13
15672,"2012","RI",2012-09-26,"Brown University","Obama",58,"D",41
15672,"2012","RI",2012-09-26,"Brown University","Romney",32,"R",41
15495,"2012","RI",2012-09-26,"Fleming and Associates/WPRI","Obama",57,"D",41
15495,"2012","RI",2012-09-26,"Fleming and Associates/WPRI","Romney",33,"R",41
